basin_id,elev_mean,slope_mean,area_gages2,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,organic_frac,geol_permeability
3479000,0.553850361,0.895294215,-0.748638769,0.492591701,-0.170070912,-0.614212008,0.20164128,0.090417124,-0.664318763,-0.845686543,-0.766433492,-0.81720317,0.9873,0.997563327,1.208317825,0.872686216,0.460275095,-0.610689295,0.297661317,0.427873542,0.422906247,0.561487145,0.973654989,-0.049864566,-0.697350776,-0.15547458,-0.129256084
3488000,0.222538707,0.264449598,-0.026824023,-0.048383217,-0.267656991,-0.355676141,0.179447196,0.081549052,-0.652363655,-0.889589673,-0.815077086,-0.883560794,0.8315,0.779144132,1.026586568,0.855499167,0.478139661,-0.609764379,-1.071913415,0.448228609,-0.500110266,0.461711475,-0.17777926,0.283320862,0.752884376,-0.15547458,-1.057193653
3498500,0.029998088,0.794844433,0.2229385,0.769093453,-0.200718479,-0.734221422,-0.084387257,0.034370779,-1.106657768,-0.44366945,-1.046502671,-0.807075777,0.8376,0.879891773,0.984514988,0.857958661,0.412352571,-0.610656916,-1.794224717,0.446341763,-0.340727821,0.287113583,-0.638888981,-0.525572055,-0.483193621,-0.15547458,-0.626431121
3500000,0.21664535,0.574766962,-0.484149632,1.438150461,0.128462371,-0.872393396,-0.186059024,0.029248918,-0.305665517,-0.318177003,-0.577755308,-0.613983549,0.9577,0.950523701,1.08367977,0.871562409,0.431242454,-0.611903134,-0.154995531,0.436800068,-0.05734983,0.489907026,0.257689299,-0.149886025,-0.123716734,-0.15547458,-0.129256084
3500240,0.447478197,0.894819039,-0.937704048,1.316681232,0.584264432,-0.740216987,-0.199698547,0.029394719,-0.473037032,-0.295477036,-0.448039057,-0.595239023,0.9592,0.882521925,1.101492813,0.873898502,0.481055922,-0.610964652,-0.674589232,0.436766316,-0.006139637,0.476255301,0.468590278,0.107406321,-0.050900127,-0.15547458,-0.129256084
3504000,0.553383561,0.990454275,-0.961595292,1.753985076,-0.104052518,-0.99763635,-0.178827442,0.058991229,-0.473037032,-0.341777651,-0.459831444,-0.602781774,0.9516,0.811142682,1.041547383,0.873042035,0.484601732,-0.614327048,0.814418259,0.429109437,0.305741984,0.630000006,0.853731708,-0.18647937,-0.291196341,-0.15547458,-0.129256084
3574500,-0.470805911,0.121755814,0.469519738,0.738340783,0.194232506,-0.623226063,-0.373328723,0.020068179,0.029077514,-0.296303362,-0.450987154,-0.542099253,0.8794,0.960882151,1.230050546,0.869909978,0.489517242,-0.609221971,-1.086226871,0.451617381,-0.48533285,0.402768761,-0.605541898,-0.232830046,0.428008902,-0.15547458,0.786693985
3604000,-0.570117717,-0.71691665,1.205281576,0.784314053,0.394841824,-0.591853755,-0.293728578,0.025599076,0.208404137,-0.400653899,-0.106059849,-0.405751497,0.8342,0.424469593,0.593927272,0.809738429,0.424238292,-0.607058883,0.814418259,0.471847063,-0.693766324,0.702848331,-1.248123317,1.573552671,0.745691181,-0.15547458,-1.240156167
4015330,-0.47068921,-0.517953443,-0.7723404,-0.848916679,-1.49556621,-0.199898638,1.177884338,0.19607939,-0.054608244,0.269070377,-0.051520062,-0.469711619,0.9911,1.285730366,1.543148976,0.877813652,0.488353014,0.324171975,0.742153453,0.439664675,-0.505327847,0.645931611,0.030478466,-0.478790262,1.232231056,-0.15547458,0.795093985
4024430,-0.462243039,-0.792327875,1.054054635,-0.854060134,-1.395761334,-0.14630387,1.364962942,0.160866759,0.292089895,0.022177206,0.255081986,-0.20290447,0.9961,0.994094558,1.313864558,0.871377272,0.536352906,1.443179004,0.814418259,0.462371799,-0.169629841,0.71358548,0.841202497,-1.086270666,0.035139496,2.722516749,0.519731465
4027000,-0.342231548,-0.737734237,2.167715282,-0.706811126,-1.318477228,-0.255493586,0.911950929,0.235000085,-0.496947248,-0.704961688,-0.365492352,-0.749853937,0.9959,1.240193127,1.576130024,0.897480744,0.546740232,0.793171118,0.814418259,0.4255295,-0.02726009,0.625443214,0.984774939,-0.528466736,-0.091703977,-0.15547458,0.007506426
4040500,-0.237887049,-0.766114497,-0.360500855,-0.694199861,-0.92705239,-0.093565615,0.603333028,0.3096076,-1.011016902,-0.557802385,-1.025865994,-0.927828849,1,0.915497485,1.104978492,0.865017253,0.439199154,0.939931826,0.187280218,0.487079226,-0.082810938,0.607187439,-0.073289821,0.073950922,-1.288536794,2.848432814,-1.106893657
4045500,-0.617906418,-0.804094026,2.778142895,-0.597940447,0.073195501,0.236776695,0.26899679,0.300079815,-1.214253742,-0.850276394,-1.136419618,-0.817070012,0.982,0.919452532,1.010440277,0.867085121,0.414174894,1.643110836,0.792412264,0.591014023,3.540288201,0.871265667,0.555190105,-2.279180294,-1.896606746,12.96378639,0.645118974
4057510,-0.629445143,-0.843253309,-0.247280796,-0.758731945,-1.349941033,-0.22093796,0.535599529,0.253134693,-0.317620625,-0.572430052,-0.539430052,-0.716836571,0.9814,0.873884313,0.906464619,0.872936409,0.386992572,1.665290904,0.814418259,0.55047714,7.106495608,0.879017803,1.579544393,-2.363521037,-2.013181784,10.9288495,0.886443992
4057800,-0.268622944,-0.804371193,-1.00088733,-0.655012138,-1.323488233,-0.303912332,0.502249029,0.334246736,-0.759959629,-0.461419432,-1.008177415,-0.940274977,1,0.874426062,1.008728954,0.867601958,0.419666727,-0.098255375,-0.276544686,0.461652347,-0.302827553,0.470733837,-0.475633937,0.41859693,-1.31628904,0.153494458,-0.61129362
4059500,-0.505115747,-0.811497036,1.250240937,-0.892856933,-0.78804777,0.196622652,0.75118635,0.235319791,0.100808163,-0.502932027,-0.210717279,-0.6336632,0.9954,0.989142198,1.15897539,0.876828158,0.449707172,1.481941764,0.814418259,0.44444322,0.680192927,0.64422844,0.995723677,-0.145628348,-0.982957525,1.199820784,0.262306445
4063700,-0.272897086,-0.822600093,-0.481136891,-0.801837381,-1.335866804,-0.171832808,1.034596951,0.21196611,0.184493921,-0.431992097,-0.073630787,-0.645050801,0.9981,1.151777232,1.353843295,0.886348979,0.466041128,1.338444674,0.814418259,0.480778389,1.764005594,0.726095383,1.35349357,-1.018288483,-1.541841723,4.766789165,0.341581451
4074950,-0.25972456,-0.781240067,1.294821072,-0.746687467,-0.827118162,0.005805114,1.063662871,0.203272983,-0.030698027,-0.520829883,-0.072156738,-0.628010218,0.9667,0.988892239,1.265341272,0.850047378,0.49376406,0.795472818,0.814418259,0.430104886,1.673864913,0.656354334,1.889760481,-0.939599318,-1.490558079,1.476011233,0.440456459
4105700,-0.557893379,-0.80040093,-1.038451782,-0.415046396,-0.806031258,-0.289332245,0.441687858,0.154578944,-0.389351274,-0.570394239,-0.580703405,-0.731914672,0.6706,-0.556085295,-0.308711309,0.718220747,0.457254842,1.200371513,0.814418259,0.409297636,1.014650345,0.62452062,1.846927982,-0.931566475,-0.89171701,-0.15547458,-1.523656188
4122200,-0.606469806,-0.809393615,0.963524938,-0.540047711,-0.989644144,-0.261299147,0.336035747,0.175430988,-0.425216599,0.046622712,-0.418558091,-0.630071609,0.7431,0.228841568,0.468491349,0.793074576,0.475676368,1.33933202,0.814418259,0.40421737,2.792541979,0.66586565,2.755444614,-1.77599656,-1.567530999,0.907751983,-1.622006196
4122500,-0.568542265,-0.772357711,2.482346537,-0.5593746,-1.01968581,-0.257339016,0.387176469,0.184317913,-0.341530841,0.002918352,-0.58512555,-0.698964802,0.7555,0.744289902,0.97377396,0.842021637,0.482854036,1.267813425,0.814418259,0.410220088,3.591655736,0.6810995,2.88168239,-1.981776296,-1.711043307,1.606897362,-1.319781173
4127918,-0.621874222,-0.830220621,-0.089859828,-0.552380349,-1.364861728,-0.405506598,0.283105518,0.29025406,-1.381625257,-0.823961569,-1.269083965,-0.890072991,0.9563,0.447171195,0.485201705,0.832398908,0.389343157,2.057368818,0.740065345,0.480888586,0.280390568,0.763226082,1.370437308,-1.799695262,-0.591210571,5.085502752,0.840156489
4127997,-0.44256448,-0.673443112,-0.218649225,-0.629263081,0.240551584,0.343948052,0.362488699,0.268061615,-1.02297201,-0.503746164,-1.019969801,-0.832640182,0.7608,0.411393385,0.697520823,0.820281473,0.504312396,0.204557268,0.814418259,0.39933476,2.936689772,0.5353216,1.825145609,-1.789985187,-1.683713864,0.38195756,-1.483231185
4185000,-0.597673534,-0.87316651,0.996644017,-0.579455792,-0.710453538,-0.110950277,0.437059263,0.125203449,0.339910328,-0.536696026,-0.017616951,-0.568785919,0.2041,-1.038938153,-0.756070088,0.680043417,0.486613922,1.973436734,0.814418259,0.450389291,-0.534693485,0.679545772,-0.343078463,0.343229042,0.753127985,-0.15547458,-2.141843734
4196800,-0.559716818,-0.89120525,0.036085373,-0.512420313,-0.564136483,-0.112222379,0.384269975,0.099311649,0.041032622,-0.484039164,-0.197450845,-0.666803722,0.0048,-1.060741746,-0.755172242,0.671311024,0.495105981,2.236346164,0.814418259,0.466519852,-0.717347074,0.687547186,-1.151901411,0.705168859,1.375642776,-0.15547458,1.883244067
4197100,-0.527916034,-0.882059854,-0.42711824,-0.447473999,-0.580973617,-0.175523007,0.374233726,0.111863761,-0.198069542,-0.56893053,-0.397921415,-0.743206615,0.0067,-1.044929467,-0.755395128,0.680300328,0.488235117,2.116514854,0.814418259,0.464783451,-0.643845243,0.684122214,-0.999994024,1.025210044,0.844055028,-0.15547458,-1.260106168
4213000,-0.492526721,-0.719047877,-0.285772245,-0.060205218,-0.836320281,-0.536693291,0.27531925,0.162227338,-0.963196469,-0.785338471,-1.261713724,-1.017999435,0.9317,0.609993193,0.863147054,0.847408705,0.518304692,0.741250137,0.814418259,0.467906428,-0.50294097,0.680281227,-0.857363639,2.077523942,-0.602665229,-0.15547458,-1.289156171
4216418,-0.18497813,-0.44851544,-0.831078309,-0.14139129,-0.981378814,-0.538531002,0.258705745,0.225393877,-1.381625257,-0.993428882,-1.466606439,-1.105001927,0.9172,0.360886603,0.598938463,0.838975265,0.513022849,-0.227978606,-0.365800249,0.462895884,-0.457228114,0.513796238,-0.772285406,1.458268455,-0.414918883,-0.15547458,-1.977431222
4221000,-0.00283841,-0.340851911,0.336959148,-0.124759549,-0.909049478,-0.523639714,0.424323858,0.207214753,-0.999061794,-0.952453032,-1.183589164,-1.0472458,0.969,0.407389027,0.645040227,0.832442903,0.505112959,-0.424858867,0.31691439,0.45168566,-0.205085518,0.601283991,-0.127888589,1.204045223,-0.685647115,-0.15547458,-1.847843712
4224775,-0.205546527,-0.119588183,-0.756560381,-0.326868192,-0.957651283,-0.411512168,0.440760058,0.204650191,-0.915376036,-1.013987209,-1.027340043,-1.023525674,0.8681,0.644106945,0.883646147,0.852577027,0.49757842,-0.428786021,-0.769768126,0.464271332,-0.453492658,0.478356013,-0.811753609,1.617532957,-0.480514566,-0.15547458,-2.004906224
4256000,-0.253626978,-0.56778882,-0.755275225,0.235505828,-1.054477337,-0.752513063,0.067945413,0.279703585,-1.417490582,-1.236377312,-1.674447251,-1.167006845,1,1.261842704,1.430251736,0.892598471,0.47229543,0.060540016,-0.253486979,0.422698226,0.90952042,0.521346025,1.522373395,-0.37048866,-1.278579554,0.258355535,0.042506429
4296000,-0.392937752,-0.039277197,-0.60834618,0.21558143,-1.058974437,-0.745144238,0.389043903,0.273317826,-1.764188721,-0.657946054,-1.966308816,-1.175390052,1,0.85184842,1.028469766,0.872335954,0.472500209,-0.403538262,0.640478115,0.431786192,0.404235836,0.618591034,0.840078981,0.302236171,-0.976737973,-0.15547458,1.081481507
5057200,-0.310503701,-0.895350424,2.752313384,-1.458767278,-1.345606806,0.875862898,1.838826416,0.141789208,0.913755523,0.614113292,1.304604383,0.759885608,0.0165,-0.885761733,-0.545205315,0.674540246,0.544824416,2.284097369,0.814418259,0.435048165,0.108705032,0.61020304,0.444755009,0.071342163,-0.503906718,-0.15547458,0.389356455
5120500,-0.210914732,-0.816609156,1.935923863,-1.567063753,-1.344485713,1.181007218,1.606390757,0.19176627,0.782249332,0.222755555,1.519815436,1.075085693,0.0019,-1.054476771,-0.749361756,0.622140439,0.469873902,1.879364016,0.814418259,0.432560788,-0.006358196,0.637739484,0.618049275,-0.170078143,-0.162120147,-0.15547458,0.162031438
5291000,-0.332924713,-0.748193486,0.96036472,-1.239419851,-0.971790058,0.642884493,1.50348769,0.148874501,0.770294224,0.29249169,1.046645929,0.404350958,0.0059,-0.828529983,-0.519754685,0.692754484,0.513102972,1.665401686,0.814418259,0.444663199,-0.353481168,0.646622054,-0.033997929,0.045220034,0.522919969,-0.15547458,0.034631428
5362000,-0.33018226,-0.821880266,1.867368211,-0.757057011,-1.26401803,-0.183169492,1.245098911,0.174430983,0.435551194,-0.223968255,0.066403803,-0.52575673,0.9909,0.920701226,1.266837409,0.876083653,0.564946607,1.783651678,0.814418259,0.450591355,0.198191144,0.637769334,0.451402758,0.437776791,-1.164087034,0.886144907,0.273856446
5393500,-0.252780902,-0.786666803,-0.780578034,-0.733897162,-1.255076208,-0.201587391,1.163742763,0.196169866,0.304045003,-0.488836108,0.031026643,-0.663175524,1,0.969789773,1.29381755,0.883505901,0.545893701,1.514375583,0.814418259,0.422832293,0.744853372,0.608406858,1.279482208,-0.056641003,-1.187910576,-0.15547458,-0.129256084
5399500,-0.36723455,-0.845379827,-0.030848033,-0.816268718,-1.177783279,-0.082209261,1.281337486,0.156958256,0.280134787,-0.73678135,0.087040479,-0.589500076,0.7338,-0.745284898,-0.480411771,0.736884081,0.502092968,1.866512986,0.814418259,0.450260652,-0.187368602,0.662554494,-0.043338865,1.148369271,-0.688572754,-0.15547458,0.151181437
5408000,-0.455138919,-0.532327342,0.207284889,-0.658054775,-0.99568193,-0.158762076,1.248460541,0.140156645,0.196449029,-0.193478743,0.26982247,-0.485985364,0.9563,0.095611601,0.417487899,0.827816393,0.559201816,-0.566500271,0.814418259,0.456638921,-0.546703295,0.522798857,-1.126011276,0.161604263,-0.143578633,-0.15547458,1.543219041
5413500,-0.55442155,-0.627270333,0.219925759,-0.530426113,-0.884545121,-0.226492651,1.211916298,0.124159246,0.208404137,-0.859414956,0.193171957,-0.570578641,0.599,-0.491023118,-0.202453445,0.76200527,0.510079291,-0.609915559,0.125338432,0.473053351,-0.697783717,0.603921247,-1.333459518,1.517871552,0.4616779,-0.15547458,1.66353155
5414000,-0.538054358,-0.684423507,-0.463818899,-0.487121508,-0.896291345,-0.267344306,1.187062194,0.123542294,0.351865436,-0.855302605,0.188749813,-0.581684271,0.4849,-0.576791732,-0.311257045,0.750584243,0.487467507,-0.582973881,-0.032474299,0.472833954,-0.69900152,0.57488211,-1.357503177,1.383847763,0.437188511,-0.15547458,1.694156553
5444000,-0.610962761,-0.805584809,-0.452105026,-0.410637115,-0.698331868,-0.251271349,0.889757311,0.113352333,0.399685869,0.191854494,0.202016247,-0.309224089,0.1186,-0.469985794,-0.070561729,0.792824094,0.637873294,0.923083388,0.814418259,0.475371744,-0.698903335,0.701934276,-1.3609316,1.9123092,0.43719369,-0.15547458,1.536219041
5458000,-0.444023232,-0.844321838,0.391483433,-0.595013287,-0.930915908,-0.189149635,1.455593018,0.122540966,0.519236951,-0.273660814,0.371531803,-0.351751093,0.2524,-0.557893332,-0.149296204,0.788421199,0.652196615,2.070031749,0.778205812,0.439459357,-0.146934368,0.652079066,0.340855257,0.231017521,-0.015519633,-0.15547458,1.822519062
5466500,-0.639320891,-0.836643454,1.181137515,-0.469217411,-0.587898642,-0.159736827,0.810768882,0.107102802,0.363820544,-0.335908829,0.206438392,-0.226790834,0.0954,-0.568492694,-0.196348708,0.759089343,0.589845886,1.633763258,0.814418259,0.47326129,-0.689656441,0.677781999,-1.299602881,1.635386255,0.358710927,-0.15547458,-1.388643678
5487980,-0.511140391,-0.808515919,0.614742266,-0.50389309,-0.610136865,-0.13838371,1.222996256,0.096451917,0.555102276,-0.630480921,0.368583706,-0.25510592,0.2602,-0.843270321,-0.566526236,0.702141276,0.458897318,1.021379673,0.814418259,0.463358848,-0.664640494,0.631606519,-1.073129843,0.543553143,0.830678854,-0.15547458,-1.619206195
5489000,-0.552831511,-0.803406041,0.787564027,-0.507522642,-0.599223549,-0.13076879,1.203832556,0.097742468,0.387730761,-0.640089464,0.396590624,-0.307004424,0.3304,-0.691641766,-0.401273631,0.725155738,0.477643623,0.951087576,0.814418259,0.462784893,-0.645501983,0.630332954,-1.029473376,0.572602997,0.745492655,-0.15547458,-2.21114374
5495000,-0.618081468,-0.817093525,0.919850732,-0.469724871,-0.48578279,-0.118865481,0.970564962,0.096562359,0.543147168,-0.779423473,0.393642528,-0.269861324,0.2856,-0.905682055,-0.634213146,0.705120273,0.468230404,1.486832245,0.814418259,0.460365899,-0.616877907,0.69356044,-0.776234068,0.792650203,1.057135487,-0.15547458,-1.40903118
5495500,-0.666366145,-0.853223479,0.662840776,-0.451822893,-0.413287623,-0.106006493,0.751065363,0.075832497,0.590967601,-0.298401352,0.524832827,-0.24878488,0.1464,-0.84811777,-0.532943593,0.722141163,0.521633229,2.004613463,0.814418259,0.473626009,-0.727537279,0.712876465,-1.350383909,1.567257899,0.882804337,-0.15547458,1.061181505
5501000,-0.648379738,-0.828831645,0.699225414,-0.399593783,-0.359570237,-0.13016777,0.735666612,0.080596593,0.710518683,-0.635215567,0.468818991,-0.314202878,0.1158,-0.919627796,-0.647568991,0.691428767,0.452500455,1.709500384,0.33803608,0.46810113,-0.724280332,0.657745712,-1.18042943,1.011427803,1.396015924,-0.15547458,1.603944046
5503800,-0.623712249,-0.864896119,-0.797011165,-0.302481541,-0.331448843,-0.198479055,0.74267859,0.083284386,0.770294224,-0.428074824,0.520410682,-0.236303176,0.076,-1.049992914,-0.783631179,0.668460895,0.438459405,2.223646868,0.814418259,0.467676695,-0.735627676,0.718447505,-1.187120372,0.902086564,1.561044829,-0.15547458,-0.788306133
5507600,-0.623741424,-0.907224212,-0.664829801,-0.322127315,1.53348509,0.507210033,0.64179168,0.074263389,0.614877817,-0.306470366,0.468818991,-0.265439293,0.0387,-1.079621997,-0.79917653,0.653289294,0.440595205,2.264464047,0.78782291,0.474207815,-0.782257547,0.715863398,-1.465628005,1.291307396,1.447934684,-0.15547458,1.374869029
5508805,-0.636986888,-0.844040185,-0.114909819,-0.359300032,-0.11148332,-0.07027083,0.634083279,0.075793058,0.543147168,-0.431740048,0.465870895,-0.305763566,0.0858,-0.903823092,-0.625396196,0.681302456,0.447477486,1.326118109,0.52348422,0.472380148,-0.761381871,0.682341697,-1.372024619,1.238907493,1.37994428,-0.15547458,0.893618993
5525500,-0.646264548,-0.886417164,1.196285491,-0.379320838,-0.541042943,-0.216064179,0.629147954,0.077566299,0.184493921,-0.731465073,0.082618334,-0.515600629,0.0268,-0.615789246,-0.191882427,0.755668633,0.636491624,2.311986848,0.814418259,0.466267916,-0.715246016,0.634479918,-1.163121659,0.713794162,0.782234769,-0.15547458,-0.019881076
5556500,-0.645330947,-0.809233504,-0.180874092,-0.428426795,-0.681465329,-0.23047479,0.838224986,0.106987815,0.519236951,-0.330956377,0.184327668,-0.334623708,0.1229,-0.476001126,-0.056173299,0.787726608,0.642965398,1.943924543,0.814418259,0.4721781,-0.677996039,0.697015938,-1.221125916,1.722433208,0.474980273,-0.15547458,0.629456473
5584500,-0.674710204,-0.859969674,2.327453743,-0.438263453,-0.468283956,-0.139290839,0.76310114,0.086476559,0.53119206,-0.409649908,0.3744799,-0.269139871,0.1497,-0.632597618,-0.266038593,0.751303363,0.575930426,2.122165465,0.814418259,0.474679217,-0.721174847,0.704146911,-1.379869955,1.701959219,0.708237002,-0.15547458,0.260818945
5592050,-0.684440077,-0.864521629,-0.709620617,-0.389917096,-0.307117906,-0.118301644,0.360648595,0.074088929,0.602922709,-0.573665177,0.302251532,-0.374714757,0.0709,-0.794997253,-0.4273813,0.712946724,0.556310109,2.146716037,0.814418259,0.470934613,-0.708667191,0.677179938,-1.244854507,1.349311907,0.69530205,-0.15547458,-1.091756156
5593575,-0.739478773,-0.877478971,-0.786413902,-0.28812966,-0.148113463,-0.142750024,0.270146213,0.054747355,0.842024873,-0.885949348,0.474715185,-0.346928693,0.0737,-1.041885871,-0.826701232,0.685142912,0.397850195,2.170404831,0.814418259,0.474091365,-0.676307538,0.707867973,-1.286342255,1.900235006,0.341187894,-0.15547458,1.186394015
5593900,-0.676183543,-0.87985328,-0.93856784,-0.367548629,-0.248941081,-0.115091212,0.333500686,0.073433926,0.806159549,-0.592130292,0.439338025,-0.361131026,0.0715,-0.919148722,-0.611485666,0.680991957,0.480127136,2.138424857,0.814418259,0.47669954,-0.765373225,0.71215998,-1.502419096,1.712628117,0.962808056,-0.15547458,1.876156566
5595730,-0.742177463,-0.872338148,-0.746194867,-0.182678771,-0.156531246,-0.226250205,0.211485163,0.056671647,0.710518683,-0.750350865,0.389220383,-0.35437685,0.0879,-0.842028822,-0.593819023,0.705835326,0.433442495,2.096125805,0.814418259,0.472080158,-0.653811009,0.693947684,-1.211210274,1.722856864,0.282244104,-0.15547458,1.137131511
6224000,3.583371016,1.410057135,-0.223494892,-1.437673286,-0.317798862,1.574451603,0.027669105,0.693901351,0.555102276,0.9478459,0.688452189,0.36548766,0.387,-1.799706,-1.614657393,0.312042477,0.126745605,-0.640260337,-1.006945562,0.438944471,-0.087174491,0.41880439,0.198395035,-0.007606506,-0.07114804,-0.15547458,-0.134856084
6280300,3.418094464,2.21829301,0.427699526,-1.071530279,-0.395220267,0.671091797,-0.224110551,0.666773489,-1.214253742,-0.285893419,-0.495208603,-0.564788152,0.5853,-1.765674782,-1.561714484,0.33786222,0.152621114,-0.638338351,0.636784712,0.422940434,0.590961961,0.58748961,1.170845404,-0.365289958,-0.52812949,-0.15547458,0.284181447
6289000,2.695239303,0.990251333,-0.252126463,-1.249789395,-0.497291922,0.961144606,0.039432295,0.583642806,-0.604543222,0.578725527,0.182853619,0.017187498,0.6859,-1.012950316,-0.971275309,0.625378271,0.247782564,-0.631367675,-2.001592802,0.440795554,-0.161040734,0.239374054,-0.659421133,-0.738039781,-0.478604489,-0.15547458,1.581894044
6332515,0.03403883,-0.465358055,-0.841570231,-1.644613916,-0.524538243,2.173594455,1.64040859,0.173914615,0.626832925,0.550805987,1.198472905,0.559248178,0,-1.349751014,-1.064069376,0.540676947,0.408505304,-0.609179197,-0.819974258,0.451690263,-0.514766567,0.304033921,-1.239229308,-0.910315729,-0.451413904,-0.15547458,0.793693985
6339100,0.144291273,-0.706493056,-0.130205272,-1.687996918,-1.19461501,1.748115417,1.680182292,0.160349274,0.782249332,0.939054074,1.320818914,0.841130248,0,-1.414269279,-1.142988115,0.50789767,0.362451735,-0.605036383,0.754528932,0.450928931,-0.529511853,0.448823837,-1.026622557,-0.734151333,-0.11875733,-0.15547458,0.812506487
6344600,0.198702706,-0.770691344,-0.397011901,-1.702434612,-1.173553112,1.829249979,1.673783753,0.162624033,0.99744128,1.295696394,1.335559397,0.943083959,0,-1.418799528,-1.147227444,0.504651094,0.357330672,-0.600773376,0.813068999,0.453138791,-0.562980771,0.462292779,-1.086487,-0.641903971,-0.040291046,-0.15547458,0.800693986
6350000,0.252968264,-0.777048474,1.917426056,-1.748066751,-1.089218954,2.121964893,1.544653406,0.164913328,0.722473791,1.166908892,1.466749697,1.129368576,0,-1.363094581,-1.071067039,0.503756354,0.370441094,-0.588846946,0.785782165,0.451919736,-0.537948173,0.397100676,-1.188157059,-0.891396624,-0.364399944,-0.15547458,0.806643986
6352000,0.263471275,-0.785213245,1.792660669,-1.734363231,-0.788602373,2.352305277,1.504806081,0.168403956,0.746384008,0.764526979,1.44611302,1.015434699,0,-1.394331275,-1.105142942,0.499443683,0.367105674,-0.581661697,0.789199559,0.448029904,-0.459231189,0.383676797,-1.077814528,-0.981603147,-0.547792874,-0.15547458,0.85704399
6404000,1.233730701,0.051802047,-0.925126382,-1.389858755,-0.649595283,1.199320637,1.485436595,0.191294359,0.913755523,0.873562869,0.952306837,0.469893741,0.7102,-0.901614864,-1.22721409,0.676336206,0.141667131,-0.618028151,0.814418259,0.443142526,-0.208683334,0.451014587,-0.683101836,-0.750217165,-0.514716041,-0.15547458,-0.095306081
6406000,0.987639313,-0.160446796,-0.325717394,-1.477053822,-0.719722056,1.3967582,1.496823321,0.167832878,0.770294224,0.896988568,1.030431397,0.655117882,0.5327,-1.148327953,-1.260082888,0.589306094,0.178925809,-0.579041679,0.814418259,0.445307907,-0.230347873,0.520955972,-0.484387117,-0.240984304,-0.413694148,-0.15547458,-0.335493599
6409000,1.896266485,-0.244136934,-0.812411958,-1.240787554,-0.284433822,1.074166075,1.118871072,0.343337177,0.435551194,0.595122275,0.524832827,0.104423523,0.7952,-0.662557428,-0.774564054,0.6906289,0.231701222,-0.61562757,0.814418259,0.452628378,-0.465501021,0.650476379,-0.531630755,0.328478538,0.638993963,-0.15547458,1.26068152
6431500,1.793220275,-0.135414743,-0.345184334,-1.061443599,0.285827236,1.028133481,0.777898427,0.369931442,-0.07851846,0.516230702,0.266874373,-0.098595032,0.9044,-0.242703032,-0.368143113,0.763443378,0.275231405,-0.613888145,0.691817541,0.449610356,-0.355296024,0.666340555,-0.214265234,0.497575922,0.386109546,-0.15547458,0.895281493
6447500,0.555119475,-0.802113491,0.496507995,-1.470064868,-0.636046587,1.43849721,1.356859112,0.155649176,1.009396389,0.471855961,1.174888132,0.66506034,0,-1.624747924,-1.383623975,0.423203196,0.25629327,1.544577151,0.814418259,0.427411803,0.105080219,0.48966278,0.503092249,-1.06354133,-1.345387136,-0.15547458,-0.3459061
6470800,-0.345863839,-0.868266301,1.011686652,-1.376873518,-1.219806768,0.769408948,1.652388882,0.147189465,0.937665739,0.358597114,1.300182238,0.739086566,0.0061,-0.791539246,-0.445729388,0.700221525,0.558942579,2.346063551,0.814418259,0.436004881,0.079256263,0.643548419,0.538986369,0.173970642,-0.312492526,-0.15547458,0.252593945
6477500,-0.283473035,-0.830946503,1.941422641,-1.282134363,-0.787324095,0.847610401,1.397509418,0.132381125,0.853979982,0.251670829,1.267753175,0.701224339,0,-1.296178426,-1.050692775,0.578604955,0.370566197,2.045624185,0.814418259,0.44923837,-0.469980903,0.681831052,-0.268323312,0.198027828,1.005038725,-0.15547458,-0.036418577
6601000,-0.357621377,-0.744820613,-0.296516985,-0.945493917,-0.66281021,0.330498444,1.403801167,0.105879368,1.045261713,0.204038538,1.133614779,0.429350264,0.0365,-0.697455479,-0.338021676,0.741528526,0.573016111,0.566056073,0.814418259,0.475715257,-0.604664533,0.690820656,-1.247399842,2.368718235,-0.375081092,-0.15547458,-1.752381205
6622700,3.17567913,0.652005114,-1.037061286,-0.835489666,1.084397176,1.02195377,-0.787824434,0.717691989,-1.608772314,-0.373871477,-0.343381627,-0.2699739,0.7496,-0.836513334,-0.944653541,0.676669484,0.219318096,-0.541024042,0.218311073,0.421750151,0.622963334,0.528707408,1.069830689,-0.609605274,-0.593280645,-0.15547458,-0.247206093
6623800,3.369941075,1.089936887,-0.84963932,-0.362386105,0.548589499,0.181111155,-1.186501341,0.753935609,-1.477266123,-0.263076508,-0.692731076,-0.322190676,0.9211,-1.001049764,-0.990103926,0.639474434,0.228084555,-0.605237232,0.317862078,0.422302599,0.564914603,0.543072195,1.122842191,-0.487783733,-0.576299204,-0.15547458,0.111543934
6632400,3.415235311,0.600386987,-0.901614364,-0.843808185,0.979331185,0.985743851,-0.739777681,0.74451187,-1.274029283,-0.109078083,-0.35812211,-0.280640254,0.7266,-1.028637856,-1.093764759,0.629400584,0.214807355,-0.521711804,-0.707594229,0.425755247,0.453617168,0.428795278,0.73519871,-0.543791302,-0.615159014,-0.15547458,0.360743953
